PubId,Town Name,State,Subdomain,Full Region,WBS Code,Publish Date,DMA,Lat,Lng,Zip Codes
1255,Fenway-Kenmore,MA,fenwaykenmore,PATCHUS_BOS1 PATCHUS_BOS2_REG3 PATCHUS_BOS2_REG3_CLS1,US_MA_FENWAY_KENMORE,6/28/12,boston,42.342588,-71.096746,"02115, 02215"
1256,Roslindale,MA,roslindale,PATCHUS_BOS1 PATCHUS_BOS2_REG3 PATCHUS_BOS2_REG3_CLS4,US_MA_ROSLINDALE,9/27/12,boston,42.279592,-71.12228,2131
1257,Beverly-MtGreenwood,IL,beverly-mtgreenwood,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_BEVERLYMTGRNWD,8/23/12,chicago,41.717359,-87.675887,"60643, 60655"
1258,Clinton Township,MI,clintontwp,PATCHUS_SMI1 PATCHUS_SMI1_REG2 PATCHUS_SMI1_REG2_CLS2,US_MI_CLINTONTWP,8/23/12,detroit,42.584919,-82.914512,"48035, 48036, 48038"
1259,Forest Park,IL,forestpark,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_FORESTPARK,8/23/12,chicago,41.477532,-87.682845,60130
1260,Olivette,MO,olivette,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS1,US_MO_OLIVETTE,8/23/12,stlouis,38.673201,-90.377167,63132
1261,Beverly,MA,beverly,PATCHUS_BOS1 PATCHUS_BOS2_REG1 PATCHUS_BOS2_REG1_CLS6,US_MA_BEVERLY,8/23/12,boston,42.558219,-70.879969,1915
1262,East Hanover-Florham Park,NJ,easthanover-florhampark,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS11,US_NJ_EASTHANOVER,8/23/12,newyork,40.820505,-74.368429,"07932, 07936"
1263,Englewood-Englewood Cliffs,NJ,englewood,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS2,US_NJ_ENGLEWOOD,8/23/12,newyork,40.891285,-73.97187,"07631, 07632"
1264,Gwinnett,GA,gwinnett,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS3,US_GA_GWINNETTCOUNTY,8/23/12,atlanta,33.960354,-84.03786,"30047, 30092"
1265,Medford,NY,medford-ny,PATCHUS_LI1 PATCHUS_LI2_REG1 PATCHUS_LI2_REG1_CLS1,US_NY_MEDFORD,8/23/12,newyork,40.820035,-73.08277,11763
1266,North Charleston,SC,northcharleston,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS2,US_SC_NORTHCHARLESTON,8/23/12,charleston-sc,32.984218,-80.092148,"29405, 29406, 29418"
1267,Oyster Bay,NY,oysterbay,PATCHUS_LI1 PATCHUS_LI1_REG1 PATCHUS_LI1_REG1_CLS6,US_NY_OYSTERBAY,8/23/12,newyork,40.754965,-73.547163,11771
1268,Simpsonville,SC,simpsonville,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS3,US_SC_SIMPSONVILLE,8/23/12,green-spart-ashe,34.738232,-82.252732,"29680, 29681"
1269,Tysons Corner,VA,tysonscorner,PATCHUS_NOVA1 PATCHUS_NOVA1_REG2 PATCHUS_NOVA1_REG2_CLS3,US_VA_TYSONSCORNER,8/23/12,washington-dc,38.900159,-77.263014,"22101, 22102, 22180, 22182"
1270,Del Mar-Carmel Valley,CA,delmar-carmelvalley,PATCHUS_SCA4 PATCHUS_SCA4_REG2 PATCHUS_SCA4_REG2_CLS2,US_CA_DELMARCARMELVALLEY,8/23/12,sandiego,32.958574,-117.263766,"92014, 92130"
1271,Fremont,CA,fremont,PATCHUS_NCA1 PATCHUS_NCA1_REG1 PATCHUS_NCA1_REG1_CLS2,US_CA_FREMONT,8/23/12,sanfrancisco,37.548736,-122.008471,"94536, 94538, 94539"
1300,Cherry Hill,NJ,cherryhill,PATCHUS_SNJ2 PATCHUS_SNJ2_REG2 PATCHUS_SNJ2_REG2_CLS1,US_NJ_CHERRYHILL,9/27/12,philadelphia,39.906769,-74.996553,"08003, 08002, 08034"
1301,West End Alexandria,VA,westendalexandria,PATCHUS_NOVA1 PATCHUS_NOVA1_REG5 PATCHUS_NOVA1_REG5_CLS1,US_VA_WALEXANDRIA,9/27/12,washington-dc,38.828512,-77.120551,"22302, 22304, 22311"
1302,Bernardsville-Bedminster,NJ,bernardsville-bedminster,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS9,US_NJ_BEDMINSTER,9/27/12,newyork,40.725438,-74.594864,"07921, 07924"
1303,Hackettstown,NJ,hackettstown,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS10,US_NJ_HACKETTSTOWN,9/27/12,newyork,40.855301,-74.826185,7840
1304,Rockridge,CA,rockridge,PATCHUS_NCA1 PATCHUS_NCA1_REG1 PATCHUS_NCA1_REG1_CLS1,US_CA_ROCKRIDGE,9/27/12,sanfrancisco,37.841826,-122.24988,"94611, 94618"
1305,Pasadena,CA,pasadena-ca,PATCHUS_SCA2 PATCHUS_SCA2_REG1 PATCHUS_SCA2_REG1_CLS3,US_CA_PASADENA,9/27/12,losangeles,34.175456,-118.157155,"91101, 91105, 91106, 91107"
1306,Milford,NH,milford-nh,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS1,US_NH_MILFORD,9/27/12,boston,42.817836,-71.667929,3055
1307,Lincoln Park,IL,lincolnpark,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_LINCOLNPARK,9/27/12,chicago,41.922182,-87.634792,60614
1308,Bucktown-Wicker Park,IL,bucktown-wickerpark,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_BUCKTWNWICKERPRK,9/27/12,chicago,41.924732,-87.680544,"60622, 60647"
1309,North Center-Roscoe Village,IL,northcenter-roscoevillage,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_NORTHCENTERROSCOE,9/27/12,chicago,41.93872,-87.684594,60618
1310,Lake View,IL,lakeview,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_LAKEVIEW,9/27/12,chicago,41.946388,-87.666378,"60613, 60657"
1311,Lincoln Square,IL,lincolnsquare,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_LINCOLNSQUARE,9/27/12,chicago,41.982464,-87.690849,60625
1312,Long Beach,CA,longbeach-ca,PATCHUS_SCA2 PATCHUS_SCA1_REG1 PATCHUS_SCA1_REG1_CLS5,US_CA_LONGBEACH,9/27/12,losangeles,33.788004,-118.1562,"90802, 90806, 90807, 90813, 90805"
1314,North Reading,MA,northreading,PATCHUS_BOS1 PATCHUS_BOS2_REG2 PATCHUS_BOS2_REG2_CLS6,US_MA_NREADING,2/7/13,boston,42.580351,-71.08238,1864
1315,Seekonk Swansea,MA,seekonk-swansea,PATCHUS_CNE1 PATCHUS_BOS3_REG1 PATCHUS_BOS3_REG1_CLS1,US_MA_SEEKONKSWANSEA,2/7/13,providence,41.838846,-71.318747,"02771, 02777"
1320,Fallston,MD,fallston,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS4,US_MD_FALLSTON,4/18/13,,39.532196,-76.346004,"21047, 21009, 21040, 21050, 21132"
1321,Perryville,MD,perryville,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS4,US_MD_PERRYVILLE,4/18/13,,39.575768,-76.049408,"19702, 19711, 19701"
